name,domain,secondary_domains,city,address,latitude,longitude,website,career_url,linkedin_url,glassdoor_url,known_stack,notes,logo_url
Audensiel Grand Est,ESN,Conseil;Digital;Data;IA;Cybersécurité;Cloud,Schiltigheim,"23 rue de la Haye, Bâtiment Le Twins, 67300 Schiltigheim",48.61195,7.70553,https://www.audensiel.com,https://www.audensiel.com/jobs,https://www.linkedin.com/company/audensiel-grand-est/,,Java;.NET;Angular;Data;IA;Cloud;DevOps;Cybersécurité;IoT,"Cabinet de conseil et transformation digitale présent dans le Grand Est avec offres IT, data, cloud, cybersécurité et développement.",
Davidson Est,ESN,ESN;Digital;Data;DevOps;Banque;Industrie,Strasbourg,"3 rue Alfred Kastler, 67100 Strasbourg",48.57233,7.7704,https://www.davidson.fr,https://www.davidson.fr/nos-filiales/davidson-est,https://www.linkedin.com/company/davidson-consulting/,,C#;.NET;Java;Angular;React;JavaScript;PHP;Symfony;Drupal;Python;Data;DevOps;Cloud;Cybersécurité,"Cabinet de conseil technologique avec agence locale, missions développement, data, DevOps, banque, industrie et télécoms.",
CFCAL Banque,Banque,Crédit;Epargne;IT bancaire;Data;Legacy,Strasbourg,"1 rue du Dôme, 67000 Strasbourg",48.58467,7.7504,https://public.cfcal-banque.fr,https://public.cfcal-banque.fr/rejoignez-nous/,https://www.linkedin.com/company/cfcal-banque/,,VB.NET;C#;.NET Core;SQL Server;Azure;JavaScript;JQuery;Postman,"Banque spécialisée Arkéa orientée regroupement de crédits, épargne digitale et SI bancaire historique à Strasbourg.",
Atyos,SaaS,Cloud;AWS;Data;IA;MLOps,Ittenheim,"18A route de Paris, 67117 Ittenheim",48.6042,7.5939,https://www.atyos.io,https://atyos.welcomekit.co/,https://www.linkedin.com/company/atyos/,,AWS;Cloud;Data Engineering;MLOps;Terraform;Databricks;Airflow;dbt;Python,"Pur player AWS local avec recrutements cloud, data engineering, MCO cloud et DevOps.",
Euro Protection Surveillance,SaaS,Télésurveillance;Sécurité;Mobile;Backend;Applications critiques,Strasbourg,"30 rue du Doubs, 67100 Strasbourg",48.55792,7.74455,https://www.eps.fr,https://www.eps.fr/fr/nos_offres.html,https://www.linkedin.com/company/euro-protection-surveillance/,,Java;Java 21;Spring;Maven;Microservices;Android;Kotlin;API;Sécurité,Filiale sécurité/télésurveillance avec offres développeur Java et Android à Strasbourg.,
Proxiad Est,ESN,Conseil;Software;AMOA;Banque;Industrie,Schiltigheim,"3 avenue de l'Europe, 67300 Schiltigheim",48.614,7.7115,https://www.proxiad.com,https://www.proxiad.com/emplois/,https://www.linkedin.com/company/proxiad/,,C#;.NET;Java;Angular;SQL;AMOA;Agile;Data,"ESN locale active sur développement applicatif, AMOA et missions grands comptes à Strasbourg.",
Reflet Digital,SaaS,Agence digitale;IA;Automation;Web;E-commerce,Strasbourg,"12 avenue de la Paix, 67000 Strasbourg",48.58892,7.75774,https://www.reflet-digital.com,https://recrutement.reflet-digital.com/,https://www.linkedin.com/company/reflet-digital/,,PHP;Symfony;Laravel;WordPress;Python;API;Make;Zapier;Airtable;IA générative,"Agence digitale strasbourgeoise recrutant sur développement web, automatisation et IA.",
UTiGROUP EST,ESN,Conseil;Software;Banque;Data;Mobile,Schiltigheim,"19 rue de la Haye, 67300 Schiltigheim",48.6117,7.7101,https://www.uti-group.fr,https://www.uti-group.fr,https://www.linkedin.com/company/uti-group/,,C#;.NET;Java;iOS;Android;BI;SQL;Mainframe;Cloud;Cybersécurité,"ESN avec implantations et offres locales sur C#/.NET, Java, mobile et BI.",
STORK Strasbourg,ESN,ESN;Software;Cybersécurité;BI;AMOA,Illkirch-Graffenstaden,"35 rue Gruninger, 67400 Illkirch-Graffenstaden",48.5222,7.7278,https://stork-groupe.fr,https://stork-groupe.fr,https://www.linkedin.com/company/stork-groupe/,,Java;C#;.NET;C++;BI;Docker;Git;Cybersécurité;AMOA,"Cabinet local avec offres développeur Java, C#/.NET, BI et cybersécurité à Strasbourg.",
Astek France,ESN,Conseil;Data;Mobile;Industrie;Software,Strasbourg,"48 rue du Vieux Marché aux Vins, 67000 Strasbourg",48.5849,7.7426,https://www.astekgroup.fr,https://astekjob.fr/offres-demploi/,https://www.linkedin.com/company/astek/,,Data;ETL;SQL;Semarchy;iOS;Android;Java;Cloud;BI,"Groupe de conseil avec établissement strasbourgeois et offres locales data, mobile et software.",
Scalian Digital Systems,ESN,Digital;Data;IA;Cloud;Software,Strasbourg,"2 rue Henri Bergson, 67200 Strasbourg",48.5808,7.7131,https://www.scalian.com,https://www.scalian.com/en/careers/,https://www.linkedin.com/company/scalian/,,Data;IA;Cloud;Software Engineering;DevOps;Analytics;BI,"Acteur conseil IT et digital présent à Strasbourg avec orientation data, IA et transformation numérique.",
Fortil Est,ESN,Ingénierie;IT;DevOps;Data;Industrie,Strasbourg,"26 avenue du Rhin, 67100 Strasbourg",48.5726,7.771,https://fortil.group,https://jobs.fortil.group/jobs,https://www.linkedin.com/company/fortil/,,DevOps;Cloud;Data;Java;Angular;Validation logicielle;Cybersécurité;Automatisation,"Cabinet d'ingénierie et IT avec offres locales chef de projet IT, DevOps et automatisation.",
IT Link France,ESN,Systèmes connectés;Software;Cybersécurité;Industrie,Strasbourg,"75 avenue des Vosges, 67000 Strasbourg",48.59083,7.74696,https://www.itlink.fr,https://carriere.itlinkgroupe.com/offres,https://www.linkedin.com/company/it-link-1/,,Java 17;Java 21;Spring Boot;Kafka;JavaFX;ElasticSearch;Oracle;Jenkins;Maven,Société de conseil en systèmes connectés avec offres Java et sécurité réseau à Strasbourg.,
Bechtle Direct France,Retail,IT B2B;Infrastructure;Cloud;Licensing;Services managés,Illkirch-Graffenstaden,"Rue Geiler de Kaysersberg, Parc d'Innovation, 67400 Illkirch-Graffenstaden",48.5298,7.7392,https://www.bechtle.com/fr,https://www.bechtle.com/fr/carriere,https://www.linkedin.com/company/bechtle/,,Infrastructure;Cloud;Microsoft;Licensing;Workplace;Réseaux;Support IT,"Acteur IT B2B implanté au Parc d'Innovation, pertinent pour postes support, infrastructure, cloud et commerce IT.",
OCI Informatique & Digital,ESN,Infrastructure;Cloud;ERP;BI;Services managés,Mundolsheim,"2 rue André-Marie Ampère, 67450 Mundolsheim",48.6456,7.7189,https://www.oci.fr,https://www.oci.fr/recrutement/,https://www.linkedin.com/company/oci_3/,,Support IT;Infrastructure;Cloud;Microsoft;ERP;BI;Réseaux;Services managés,"Prestataire informatique régional recrutant sur support, infrastructure, digital, ERP et services managés.",
DEEP / Digora,ESN,Cloud;Data;IA;Cybersécurité;Infrastructure,Strasbourg,"98 rue de Hochfelden, 67200 Strasbourg",48.598,7.7257,https://www.deep.eu/fr/accueil,https://www.deep.eu/fr/accueil,https://www.linkedin.com/company/deep-eu/,,Cloud;Data;IA;Cybersécurité;Managed Services;Infrastructure;Bases de données,"Ancien Digora devenu DEEP, acteur cloud, data, cybersécurité et infrastructures IT à Strasbourg.",
Bürkert France,Industrie,Automatisation;IoT;Capteurs;Industrie 4.0;OT,Triembach-au-Val,"20 rue du Giessen, 67220 Triembach-au-Val",48.339,7.3314,https://www.burkert.fr,https://www.burkert.fr/fr/entreprise-et-carriere,https://www.linkedin.com/company/burkertfrance/,,Automatisation;OT;IoT;Capteurs;MES;ERP;Data industrielle;Supervision,"Industriel automatisation fluidique avec enjeux capteurs, supervision, OT et digital manufacturing.",
Steelcase SAS,Industrie,Mobilier;IoT;Workplace;Data;Digital workplace,Schiltigheim,"1 allée d'Oslo, 67300 Schiltigheim",48.6126,7.7076,https://www.steelcase.com,https://www.steelcase.com/careers/,https://www.linkedin.com/company/steelcase/,,Digital workplace;Data;IoT;ERP;PLM;Cloud;Infrastructure;Analytics,"Groupe industriel présent à Schiltigheim avec enjeux data, outils digitaux, workplace et systèmes industriels.",
Mars Wrigley Confectionery France,Industrie,Agroalimentaire;Digital;E-commerce;Low-code;Data,Haguenau,"3 chemin de la Sandlach, 67500 Haguenau",48.8077,7.7826,https://www.mars.com,https://careers.mars.com/fr/fr,https://www.linkedin.com/company/mars/,,Mendix;Low-code;E-commerce;Data;BI;ERP;Supply Chain;Digital marketing,"Site Mars de Haguenau avec offres digitales, e-commerce et développement low-code observées.",
SCHILLER France,Santé,Dispositifs médicaux;Support applicatif;Infrastructure;Medtech,Haguenau,"7 rue Maryse Bastié, 67500 Haguenau",48.7928,7.8207,https://www.schiller.ch/fr-fr,https://www.schiller.ch/fr-fr/contact,https://www.linkedin.com/company/schiller-ag/,,Support informatique;Support applicatif;Dispositifs médicaux;Réseaux;Windows;Maintenance;CRM,Acteur medtech avec service client à Haguenau et offres support informatique/IT autour des dispositifs médicaux.,
Université de Strasbourg,Service public,Enseignement supérieur;Recherche;SI;Data;IA,Strasbourg,"4 rue Blaise Pascal, 67000 Strasbourg",48.57937,7.76556,https://www.unistra.fr,https://www.unistra.fr/travailler-a-luniversite,https://www.linkedin.com/school/universit-de-strasbourg/,,Support IT;Développement;Data;IA;SIG;Infrastructure;Sécurité;Applications métier,"Grand établissement public avec DSI, laboratoires et recrutements IT/recherche numérique récurrents.",
INSA Strasbourg,Service public,Enseignement supérieur;IA;Logiciel;Support IT;Recherche,Strasbourg,"24 boulevard de la Victoire, 67000 Strasbourg",48.5803,7.7628,https://www.insa-strasbourg.fr,https://www.insa-strasbourg.fr/fr/c/travailler-a-linsa-strasbourg/,https://www.linkedin.com/school/institut-national-des-sciences-appliqu%C3%A9es-de-strasbourg/,,Support IT;Ingénierie logicielle;IA;Data;Infrastructure;Python;Recherche,"École d'ingénieurs avec recrutements d'ingénieurs logiciels, support informatique et projets IA/recherche.",
Hôpitaux Universitaires de Strasbourg,Santé,Santé publique;SI hospitalier;Données de santé;Infrastructure,Strasbourg,"1 place de l'Hôpital, 67000 Strasbourg",48.5739,7.7475,https://www.chru-strasbourg.fr,https://chru-strasbourg.nous-recrutons.fr/nos-offres-demploi/,https://www.linkedin.com/company/h%C3%B4pitaux-universitaires-de-strasbourg/,,SI hospitalier;Données de santé;Interopérabilité;Infrastructure;Support IT;Cybersécurité;Applications métier,"Grand CHU avec besoins SI hospitalier, infrastructure, données de santé et support applicatif.",
Région Grand Est,Service public,Collectivité;SI;Data;Support IT;Transformation numérique,Strasbourg,"1 place Adrien Zeller, 67000 Strasbourg",48.5952,7.7658,https://www.grandest.fr,https://www.grandest.fr/rejoindre-la-region-grand-est-et-voir-plus-grand/,https://www.linkedin.com/company/regiongrandest/,,Support IT;Infrastructure;Applications métier;Data;SIG;Cybersécurité;Microsoft,"Collectivité régionale avec besoins informatiques liés aux lycées, applications métier, data et transformation numérique.",
Ville et Eurométropole de Strasbourg,Service public,Collectivité;Smart city;SI;Data;SIG,Strasbourg,"1 parc de l'Étoile, 67100 Strasbourg",48.5746,7.7521,https://www.strasbourg.eu,https://www.strasbourg.eu/travailler-eurometropole,https://fr.linkedin.com/company/strasbourg-eurometropole,,SI métier;SIG;Data;Applications publiques;Infrastructure;Cybersécurité;Support IT,"Collectivité majeure avec DSI, applications métier, data territoriale, SIG et services numériques citoyens.",
Collectivité Européenne d'Alsace,Service public,Collectivité;SI;Infrastructure;Data;Support IT,Strasbourg,"1 place du Quartier Blanc, 67000 Strasbourg",48.5822,7.7382,https://www.alsace.eu,https://www.alsace.eu/la-collectivite/nous-rejoindre/offres-d-emploi-et-stages/,https://fr.linkedin.com/company/collectivit-europ-enne-d-alsace,,Système d'information;Support IT;Infrastructure;Applications métier;Data;SIG;Sécurité,"Collectivité avec offres SI, technicien système d'information et besoins numériques territoriaux.",
Port Autonome de Strasbourg,Transport,Logistique;Infrastructure;Data;SI;IoT,Strasbourg,"1 rue du Port du Rhin, 67000 Strasbourg",48.5718,7.7946,https://www.strasbourg.port.fr,https://www.strasbourg.port.fr/groupe-pas/nous-rejoindre/,https://fr.linkedin.com/company/port-autonome-de-strasbourg-pas,,SI métier;Infrastructure;IoT;Data;Cybersécurité;ERP;Logistique;Réseaux,"Infrastructure portuaire locale avec SI logistique, données opérationnelles, réseaux et systèmes critiques.",
CNRS Délégation Alsace,Service public,Recherche;Data;IA;Calcul scientifique;Infrastructure,Strasbourg,"23 rue du Loess, 67000 Strasbourg",48.6048,7.7122,https://www.alsace.cnrs.fr,https://www.alsace.cnrs.fr/fr/concours-offres-emploi,https://www.linkedin.com/company/cnrs/,,Python;Data Science;IA;Calcul scientifique;Linux;HPC;Infrastructure;Recherche,"Délégation régionale et laboratoires CNRS avec postes ingénieurs et techniciens IT, data et calcul scientifique.",
R-GDS,Energie,Distribution gaz;SI;Cybersécurité;Data;Smart grid,Strasbourg,"14 place des Halles, 67000 Strasbourg",48.5875,7.7429,https://r-gds.fr,https://r-gds.fr/emploi/,https://www.linkedin.com/company/r-gds/,,Système d'information;Cybersécurité;Data;Supervision;Infrastructure;ERP;SIG;Réseaux,"Gestionnaire local de réseau gaz avec DSI, sécurité du SI, data, supervision et systèmes métier énergie.",
Qwenty,SaaS,Agence web;E-commerce;Applications métier;UX,Strasbourg,"10 place Gutenberg, 67000 Strasbourg",48.5812,7.7486,https://qwenty.fr,https://qwenty.fr/recrutement/,https://www.linkedin.com/company/qwenty/,,PHP;Laravel;WordPress;JavaScript;E-commerce;API;MySQL;UX,"Agence web strasbourgeoise recrutant des développeurs Laravel, WordPress et applications métier.",
Actency,SaaS,Agence web;Drupal;Digital;UX;E-commerce,Strasbourg,"32 rue du Bassin d'Austerlitz, 67100 Strasbourg",48.5726,7.7649,https://www.actency.fr,https://www.actency.fr/decouvrez-nos-offres-demploi-en-france-et-linternational,https://www.linkedin.com/company/actency/,,Drupal;PHP;Symfony;JavaScript;UX;API;CMS;E-commerce,Agence digitale spécialisée Drupal avec bureau strasbourgeois et recrutements web/digital.,
CroisiEurope,Transport,Tourisme;SI métier;Web;E-commerce;CRM,Strasbourg,"12 rue de la Division Leclerc, 67000 Strasbourg",48.5791,7.7498,https://www.croisieurope.com,https://www.croisieurope.com/information/offres-emploi,https://www.linkedin.com/company/croisieurope/,,Web;E-commerce;CRM;SI métier;Support IT;Data;Réservation;ERP,"Siège local avec systèmes de réservation, CRM, web, e-commerce et besoins numériques support/tourisme.",
Compagnie des Transports Strasbourgeois,Transport,Mobilité;Billettique;Vidéoprotection;SI;Data,Strasbourg,"14 rue de la Gare aux Marchandises, 67200 Strasbourg",48.5897,7.7336,https://www.cts-strasbourg.eu,https://recrutement.cts-strasbourg.eu/,https://www.linkedin.com/company/cts-strasbourg/,,Billettique;Vidéoprotection;SI métier;Data;Réseaux;Support IT;Infrastructure;SIG,"Opérateur transport avec SI de mobilité, billettique, vidéoprotection, data et infrastructures critiques.",
SDEA Alsace-Moselle,Service public,Eau;Assainissement;SI;Data;SIG;Infrastructure,Schiltigheim,"1 rue de Rome, 67300 Schiltigheim",48.6142,7.7086,https://www.sdea.fr,https://www.sdea.fr/index.php/fr/le-sdea/rejoindre-le-sdea/le-recrutement,https://www.linkedin.com/company/sdea-alsace-moselle/,,SI métier;SIG;Data;Infrastructure;Supervision;Support IT;ERP;Microsoft,"Syndicat eau/assainissement avec SI métier, SIG, supervision, data et recrutements territoriaux.",
Flender Graffenstaden,Industrie,Mécanique;Automatisation;OT;ERP;Data industrielle,Illkirch-Graffenstaden,"1 rue du Vieux Moulin, 67400 Illkirch-Graffenstaden",48.5186,7.7145,https://www.flender.com/fr,https://www.flender.com/fr/career,https://www.linkedin.com/company/flender/,,Automatisation;CNC;OT;MES;ERP;PLM;Data industrielle;Maintenance,"Industriel local avec enjeux automatisation, programmation industrielle, ERP et amélioration continue numérique.",
Abylsen,Conseil,Ingénierie;IT;Industrie;Conseil,Strasbourg,,48.5734,7.7521,https://www.abylsen.com,https://jobs.abylsen.com/apply,https://www.linkedin.com/company/abylsen/,,C#;.NET;SQL;Conseil;Ingénierie,Offre locale observée pour développement backend et profils ingénierie IT.,
AGILIA Technology,ESN,Conseil IT;Développement logiciel;Expertise technique,Entzheim,"5 rue Icare, 67960 Entzheim",48.5447,7.6525,https://agilia-technology.com/en/home-english/,,https://fr.linkedin.com/company/agilia-technology,,Ruby;Ruby on Rails;COBOL;DB2;JCL;C#;.NET,ESN basée à Entzheim avec offres Ruby mainframe et .NET autour de Strasbourg.,
Alteca,ESN,Transformation applicative;Data;Conseil IT,Strasbourg,,48.5734,7.7521,https://www.alteca.fr/,https://www.alteca.fr/offres/,https://www.linkedin.com/company/alteca/,,Java;SQL;Semarchy;Data,ESN de proximité avec offre locale Java et data à Strasbourg.,
AquisIT,Conseil,Recrutement IT;Recrutement technique;Placement,Strasbourg,,48.5734,7.7521,https://www.aquisit.fr/,https://www.hellowork.com/fr-fr/entreprises/aquisit-132257.html,https://fr.linkedin.com/company/aquisit,,PHP;Laravel;React;Recrutement IT,Cabinet de recrutement IT avec offres développeur observées à Strasbourg.,
Audensiel Technologies,ESN,Transformation digitale;Conseil métier;Technologies,Strasbourg,,48.5734,7.7521,https://www.audensiel.com,,https://www.linkedin.com/company/audensiel-technologies/,,C#;SQL;Java;Swift;API REST;Git;Agile,ESN et conseil technologique avec plusieurs offres software locales.,
AZ Conception,SaaS,Web;Mobilité;Gestion de flotte;Applications métier,Strasbourg,,48.5734,7.7521,https://www.azconception.com,https://www.azconception.com/offre-emploi-developpeur-php/,,,PHP;Laravel;AngularJS;Ionic;Android,Offre officielle pour développeurs web et mobile à Strasbourg.,
BAV Institut,Santé,Laboratoire;Qualité;Agroalimentaire;Logiciel,Offenburg,,48.4735,7.9445,https://www.bav-institut.de,https://jobs.bav-institut.de/,https://de.linkedin.com/company/bav-institut,,C#;.NET;Unit Testing,Institut laboratoire à Offenburg avec offre Full Stack C#/.NET.,
Bloomind,ESN,Conseil IT;Développement logiciel;Recrutement,Strasbourg,,48.5734,7.7521,,https://fr.linkedin.com/company/bloomind-io/jobs,https://fr.linkedin.com/company/bloomind-io,,C#;.NET;Angular;Azure;Java,ESN basée à Strasbourg avec offres développeur et profils conseil IT.,
Caveo Consulting,ESN,Conseil IT;Développement logiciel;Applications métier,Strasbourg,,48.5734,7.7521,http://caveo-consulting.fr,,https://fr.linkedin.com/company/caveo-consulting,,C#;.NET;Java,ESN avec présence strasbourgeoise observée dans les offres développeur.,
CELAD,ESN,Conseil IT;Développement logiciel;Mobile;Data,Strasbourg,,48.5734,7.7521,https://www.celad.com,https://www.celad.com/carriere/offres-demploi/,https://www.linkedin.com/company/celad,,Ruby;Ruby on Rails;Android;Java,ESN avec opportunités Strasbourg et besoins backend/mobile.,
Cezam,Conseil,Recrutement;RH;IT;Développement web,Oberhausbergen,,48.6069,7.6857,https://www.cezam-recrutement.fr/,,https://www.linkedin.com/company/cezamrecrutement,,PHP;Symfony;Vue.js,Cabinet de recrutement avec offre architecte Symfony/Vue à Oberhausbergen.,
CITECH,ESN,Conseil IT;Développement bancaire;DevOps,Strasbourg,,48.5734,7.7521,https://www.citech.fr/,https://jobs.smartrecruiters.com/CITECH,https://www.linkedin.com/company/citech-pro,,C#;.NET;SQL;Git;CI/CD;DevOps;Jira,ESN avec plusieurs offres C#/.NET et DevOps à Strasbourg.,
Crit Experts et Cadres,Conseil,Recrutement;RH;IT;Cadres,Strasbourg,,48.5734,7.7521,https://www.crit-job.com,https://www.crit-job.com/agences/voir/425-crit-strasbourg-experts-cadres/,https://fr.linkedin.com/company/crit-experts-cadres,,C#;.NET;React,Cabinet de recrutement avec offre développeur fullstack .NET/React à Strasbourg.,
DALIM Software,SaaS,Édition logiciel;Automatisation;Marketing content;Print,Kehl,,48.5729,7.8158,https://www.dalim.com,https://www.dalim.com/dalim-careers,https://www.linkedin.com/company/dalim-software-gmbh/,,Java;React;Unix;Automation,Éditeur logiciel à Kehl avec offre fullstack et plateforme de production contenu.,
Degetel,ESN,Conseil digital;Mobile;Applications métier,Strasbourg,,48.5734,7.7521,,,https://www.linkedin.com/company/degetel,,Ruby;Ruby on Rails;Swift;SwiftUI;API REST;Git,Acteur digital avec offres backend Ruby et mobile iOS autour de Strasbourg.,
Expleo,Conseil,Ingénierie;Technologies;Transformation digitale,Entzheim,,48.5322,7.6349,https://expleo.com/global/en/,https://careers.expleo.com/en/,https://www.linkedin.com/company/expleo-group/,,C#;Angular;Ingénierie;Digital,Conseil ingénierie et technologies avec offre C#/Angular à Entzheim.,
Extia,ESN,Conseil IT;Digital;Développement logiciel,Strasbourg,,48.5734,7.7521,https://www.extia-group.com,https://www.extia-group.com/fr-en/join-us,https://www.linkedin.com/company/extia/,,C#;.NET;Tests unitaires;Frontend,ESN IT et digital avec offre développeur .NET à Strasbourg.,
Guarani,ESN,Services numériques;Conseil IT;Développement logiciel,Strasbourg,,48.5734,7.7521,,,https://fr.linkedin.com/company/guarani-fr,,Java;Angular,ESN avec offre Java/Angular à Strasbourg.,
Harry Hope,Conseil,Recrutement;RH;IT;Cabinet,Strasbourg,"48 rue du Vieux Marché aux Vins, 67000 Strasbourg",48.5842,7.7439,https://www.harry-hope.com/fr/en/agency/strasbourg/,,https://www.linkedin.com/company/harry-hope/,,PHP;Symfony;Sylius,Cabinet de recrutement à Strasbourg avec offre PHP/Symfony/Sylius.,
Hays France,Conseil,Recrutement;RH;IT;DevOps,Strasbourg,,48.5734,7.7521,https://www.hays.fr,https://www.hays.fr/jobs,https://fr.linkedin.com/company/hays,,Kubernetes;DevOps;Drupal,Cabinet de recrutement spécialisé avec offre IT/DevOps observée à Strasbourg.,
House Of Aby,Conseil,Ingénierie;Consulting;Digital;Solutions,Strasbourg,,48.5734,7.7521,https://houseofaby.com/en/group-4/,,https://fr.linkedin.com/company/houseofaby,,C#;.NET;Ingénierie;Consulting,Groupe de conseil et ingénierie avec offre .NET locale issue du fichier jobs.,
Icsis Nord,ESN,Conseil IT;AMOA;Développement;BI,Strasbourg,,48.5734,7.7521,http://www.icsis.fr,,https://fr.linkedin.com/company/icsis-est,,.NET;JavaScript;HTML;CSS;jQuery;SQL;COBOL,ESN avec offres fullstack et mainframe observées à Strasbourg.,
Inqom,SaaS,Comptabilité;Fintech;IA;Fiscalité,Paris,"8 rue Royale, 75008 Paris",48.8676,2.3229,https://www.inqom.com/,https://inqom.welcomekit.co/,https://www.linkedin.com/company/inqomapp,,C#;.NET;SQL;TypeScript;React;Azure;DDD;TDD,Éditeur SaaS comptable avec offre backend remote France dans le fichier jobs.,
MCA Groupe,Conseil,Ingénierie;High-tech;Digital;Conseil IT,Strasbourg,,48.5734,7.7521,https://mca-groupe.com,https://mca-groupe.com/en-us/applicants/jobs,https://www.linkedin.com/company/mca-france,,Angular;Ingénierie;High-tech,Conseil ingénierie et high-tech avec offre front Angular à Strasbourg.,
Reboot Conseil,Conseil,IA;Cybersécurité;Formation;Conseil IT,Strasbourg,,48.5734,7.7521,https://reboot-conseil.com,https://reboot-conseil.com/carrieres,https://www.linkedin.com/company/reboot-conseil/,,Java;Python;Go;C#;.NET;Azure;Angular,Conseil IT strasbourgeois avec offres fullstack et frontend.,
Storm Group,Conseil,Développement web;Python;API;Freelance,Strasbourg,,48.5734,7.7521,,,,,Python;FastAPI,Offre Python/FastAPI à Strasbourg dans le fichier jobs avec informations société limitées.,
Sully Group,ESN,Conseil IT;Applications métier;Projet;Agile,Strasbourg,,48.5734,7.7521,https://www.sully-group.com,https://www.sully-group.com/en/careers,https://fr.linkedin.com/company/sully-group,,.NET;Java;PHP;Agile;Gestion de projet,ESN avec bureau Strasbourg et offres applicatives/projet.,
Uni Systems,ESN,Intégration systèmes;Java;Cloud;Institutions européennes,Strasbourg,,48.5734,7.7521,https://www.unisystems.com,https://www.unisystems.com/careers,https://www.linkedin.com/company/unisystems,,Java;Kubernetes;Microservices;Architecture,Intégrateur IT avec offres Java et architecture à Strasbourg.,
Viveris,ESN,Conseil IT;Logiciel embarqué;Ingénierie;Systèmes,Strasbourg,,48.5734,7.7521,https://www.viveris.fr,https://www.viveris.fr/emplois/,https://www.linkedin.com/company/viveris/,,C#;.NET;Angular;PHP;Java;SQL;Agile,Conseil et ingénierie avec offres développeur à Strasbourg.,
Webnet,ESN,Web;Mobile;Applications métier;DevOps,Strasbourg,,48.5734,7.7521,https://www.webnet.fr,,https://www.linkedin.com/company/webnet/,,PHP;Symfony;Java EE;.NET;Angular;React;Ionic,ESN web/mobile avec offre PHP Symfony référencée dans le fichier jobs.,
Union Technologies Est,ESN,Conseil IT;Développement logiciel;Mobile,Strasbourg,,48.5734,7.7521,,,,,C#;.NET;Android;Swift;iOS;Ruby;Rails,Plusieurs offres locales dans le fichier jobs avec identité web non fiabilisée.,
Groupama Grand Est,Assurance,Assurance;IT;Data;Digital;Cybersécurité,Schiltigheim,"101 route de Hausbergen, 67300 Schiltigheim",48.6129,7.7411,https://www.groupama.fr/regions/grand-est/,https://www.groupama.fr/regions/grand-est/recrutement/,https://www.linkedin.com/company/groupama-grand-est/,,Java;.NET;SQL;Data;CRM;Cybersécurité;Infrastructure,Mutuelle d’assurance régionale avec siège/activité à Schiltigheim et besoins IT groupe/région.,
SOPREMA,Industrie,Construction;ERP;Data;Digital;Infrastructure,Strasbourg,"15 rue de Saint-Nazaire, 67025 Strasbourg",48.583,7.7169,https://www.soprema.fr,https://job.soprema.fr,https://www.linkedin.com/company/soprema/,,SAP;ERP;Data;BI;Infrastructure;Cybersécurité;Cloud,Groupe industriel strasbourgeois avec fonctions support SI et digital groupe.,
2CRSi,Hardware,HPC;Serveurs;Datacenter;Cloud;Infrastructure,Strasbourg,"32 rue Jacobi Netter, 67200 Strasbourg",48.5805,7.7015,https://2crsi.com,https://2crsi.com/fr/jobs,https://www.linkedin.com/company/2crsi/,,Linux;HPC;Cloud;Hardware;Réseaux;Datacenter;DevOps,Fabricant de serveurs haute performance basé à Strasbourg avec fonctions IT/infra/HPC.,
ALE International,Télécom,Réseaux;Communications;Cloud;IoT;R&D,Illkirch-Graffenstaden,"260 rue Léon Foucault, 67400 Illkirch-Graffenstaden",48.5297,7.7369,https://www.al-enterprise.com,https://jobs.al-enterprise.com,https://www.linkedin.com/company/alcatel-lucent-enterprise/,,C;C++;Python;Embedded;IoT;Réseaux;Cloud;Agile,Important site R&D télécom à Illkirch avec équipes software et validation.,
Schmidt Groupe,Industrie,Retail;Ameublement;CRM;Data;ERP,Lièpvre,"5 rue Clemenceau, 68660 Lièpvre",48.2718,7.2889,https://www.groupe.schmidt,https://www.groupe.schmidt/jobs/,https://www.linkedin.com/company/schmidt-groupe/,,SAP;ERP;CRM;Data;BI;E-commerce;PLM,Fabricant alsacien avec besoins SI/CRM/data dans le nord du Haut-Rhin.,
TRYBA,Industrie,Menuiserie;Retail;ERP;E-commerce;CRM,Gundershoffen,"Rue de l’Industrie, 67110 Gundershoffen",48.9064,7.6609,https://www.tryba.com,https://carrieres.tryba.com/,https://www.linkedin.com/company/tryba/,,ERP;CRM;E-commerce;Data;BI;Infrastructure,Marque du groupe ATRYA basée dans le nord du Bas-Rhin avec besoins SI groupe et digital.,
Les Grands Chais de France,Agroalimentaire,Vin;ERP;Logistique;Data;BI,Petersbach,"1 rue de la Division Leclerc, 67290 Petersbach",48.8708,7.2626,https://www.groupegcf.com,https://www.groupegcf.com/recrutement,https://www.linkedin.com/company/les-grands-chais-de-france/,,SAP;ERP;WMS;Data;BI;Infrastructure,Grand groupe agroalimentaire basé dans le Bas-Rhin avec SI logistique et ERP.,
Brasseries Kronenbourg,Agroalimentaire,Brasserie;Industrie;ERP;OT;Data,Obernai,"68 route d’Obernai, 67210 Obernai",48.4676,7.4817,https://www.brasseries-kronenbourg.com,https://www.brasseries-kronenbourg.com/recrutement,https://www.linkedin.com/company/brasseries-kronenbourg/,,MES;OT;ERP;SAP;Data;Infrastructure;Automatisation,Site industriel majeur à Obernai avec enjeux IT/OT et data industrielle.,
